"model_id","location","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"SigSci-TSENS","US",0.599896595695202,1.18576478552792,306.932782608696,0.810696774243844,2.07940635874658,2.98192575264325,397.3,0.471739119458734,1,1,20
"UGA_CEID-Walk","US",0.277949601866369,0.174925964519163,144.659929565217,0.115573332985579,1.1544807051062,1.14967604582224,227.767375,0.17971068295282,0.8125,1,16
"UGA_CEID-auto_AVG_LB","US",0.305345436165015,0.181268199717515,157.013329398134,0.117859787642751,0.742762757823983,0.780106859581533,145.98900518345,0.121884542689425,1,1,16
"UGA_flucast-Copycat","US",0.268470572863683,0.160552237519422,136.930652173913,0.107663545084853,0.530523434015306,0.547468302042959,105,0.0894277453274749,1,1,20
"UGA_flucast-INFLAenza","US",0.202353500701565,0.149743884477393,102.331673369565,0.0999226878140882,0.988611116126035,1.12807319993592,186.275,0.174665267227374,0.6,1,20
"UGA_flucast-Scenariocast","US",0.196882135486286,0.135682957187036,93.1582336956522,0.0869481652560515,0.368010600933067,0.409946696850629,59.4375,0.0575829499189698,1,1,16
"UI_CompEpi-EpiGen","US",0.604862479996184,0.387051681704494,270.947173913044,0.249020724521885,2.55150164194934,2.27183894339697,422,0.341291822075263,1,1,4
"UM-DeepOutbreak","US",1.08477087707517,1.01046865990881,532.57221100188,0.637995212135215,1.56311731803285,1.49040585823121,249.773831734517,0.193646169944013,0.916666666666667,1,12
"UMass-AR2","US",0.573708682235834,0.357501123777429,301.694031641921,0.246266633797189,1.81923991806624,1.65690425717861,369.194465233629,0.275258395083072,1,1,20
"UMass-flusion","US",0.120548511556102,0.0791684619562001,61.9116790854922,0.0537824389147488,0.504019326100156,0.537517436451701,97.6152564937325,0.0859699613716276,0.5,0.9,20
"UMass-trends_ensemble","US",0.124693033936282,0.0854450653208929,63.1340543478261,0.0569948120585685,0.419224411433075,0.43120617861399,78.675,0.0662060979949577,0.85,1,20
"UNC_IDD-InfluPaint","US",0.273299964742793,0.248922295323814,145.329229402247,0.180784247538081,0.979012958172858,1.41606049950559,192.698555075181,0.236912487141971,0.6,0.85,20
"UVAFluX-Ensemble","US",0.607413144394558,0.327290315954013,319.242065217391,0.226237052719583,2.44180426036033,2.17850430073618,479.55,0.349587159112844,0.55,1,20
"UVAFluX-FS_OptimWISE","US",0.280110806448917,0.206928369244697,140.198804347826,0.13626255161733,1.20140941933622,1.40506384562533,224.15,0.215163913691214,0.5,0.9,20
