"model_id","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"MIGHTE-Joint",0.507081245203512,0.606095642981216,6.19547856001208,0.316379672000357,0.820315241142693,0.836693506122199,6.45595861044972,0.436544360507139,0.725,0.9875,1040
"MIGHTE-Nsemble",0.381254805797522,0.547306558259602,4.70019004286754,0.287401590364569,0.904841912008629,0.869873070123038,7.09261865320417,0.450480367961672,0.504807692307692,0.940384615384615,1040
"MOBS-EpyStrain_Flu",0.399157724455373,0.582685875826509,4.63013999192354,0.30206206115741,1.0151078739357,0.934072608868711,7.36016511867905,0.472692979335167,0.519091847265222,0.962848297213622,969
"MOBS-GLEAM_RL_FLUH",0.578897742831486,0.705619069695407,6.76808995850581,0.362784867697332,1.39910497573097,1.03554775578818,10.2305899182608,0.520824607690412,0.26078431372549,0.67156862745098,1020
"NAU-FourCAT",0.35807668011968,0.638308996775766,4.43751672240803,0.33776750671762,0.813653104870763,0.942960602781368,6.4,0.49433868573323,0.608653846153846,0.977884615384615,1040
"NAU-epymorph",0.518258183569152,0.616399719525401,6.38249498327759,0.32347296225826,1.27562268493842,1.00230795265693,9.89615384615385,0.514860920453056,0.5,0.958653846153846,1040
"NAU-vulPES",0.351303696250993,0.546105379444151,4.38817349498328,0.292178099675338,0.785744086069685,0.873347198428695,6.30576923076923,0.466540846983482,0.594230769230769,0.974038461538462,1040
"NEU_ISI-AdaptiveEnsemble",0.341462975254707,0.570803176003756,4.20892592211004,0.300520079524705,0.80370540105378,0.836458306374168,6.30568720379147,0.433270049912339,0.460900473933649,0.827014218009479,844
"NEU_ISI-FluBcast",0.46179190457431,0.622369831289366,5.93724539757148,0.317047953818201,0.974790273339868,0.884948234309853,7.8277027027027,0.437648008823015,0.336711711711712,0.63963963963964,888
"NIH-Flu_ARIMA",0.571887826089211,0.838041590844584,7.06542892156863,0.435337021840472,1.30697368711559,1.2721045402497,10.1862745098039,0.64909143889453,0.334558823529412,0.860294117647059,816
"NU-PGF_FLUH",0.375990235027889,0.473935911836302,8.55909239130435,0.208175712057747,0.748593578818975,0.634409353782142,10.55,0.270115599740073,0.9,1,80
"OHT_JHU-nbxd",0.411003895523687,0.584699097160097,5.03954268394649,0.307977946783069,0.970350333506937,0.898353819888686,7.60974038461538,0.46734627568472,0.518269230769231,0.875,1040
"PSI-PROF",0.397424939407331,0.613794213623848,4.84663373745819,0.322274023487265,0.753969981358443,0.879921770716733,5.98386538461538,0.467034344548035,0.657692307692308,0.938461538461538,1040
"PSI-PROF_MOA",0.424969539114316,0.605057629949124,5.28477231187291,0.319822869717969,0.797461642984971,0.869005212047318,6.42294230769231,0.465779960103293,0.672115384615385,0.939423076923077,1040
"SigSci-TSENS",0.930299026135866,1.26087558945088,11.15917,0.649731161527113,1.21100021319149,1.72306837899697,9.482,0.910413364014803,0.978,1,1000
"UGA_CEID-Walk",0.453800646253357,0.674328724553037,5.66458175219482,0.352153571732834,1.05029590375158,1.03045322585039,8.23098557692308,0.529589250538173,0.662259615384615,0.965144230769231,832
"UGA_CEID-auto_AVG_LB",0.369387906209395,0.579925645693651,4.68468472011323,0.307587707080512,0.810824414581068,0.858050965516518,6.4730922140074,0.446595190615025,0.475961538461538,0.858173076923077,832
"UGA_flucast-Copycat",0.460070984163568,0.664542444238231,5.70955392976589,0.354884140069068,1.09013707686986,1.06602102464846,8.52115384615385,0.556687102841068,0.546153846153846,0.932692307692308,1040
"UGA_flucast-INFLAenza",0.384951312288458,0.512757068851714,4.78028764005017,0.268917380480203,0.992089060646838,0.833146792884493,7.75961538461539,0.42829272791339,0.582692307692308,0.974038461538462,1040
"UGA_flucast-Scenariocast",0.366900342042355,0.596966611485799,4.25620192307692,0.318928232188065,0.853153607595912,0.958036762787491,6.25240384615385,0.509430871092628,0.519230769230769,0.942307692307692,832
"UI_CompEpi-EpiGen",0.667615529402129,0.893547235438741,7.18114023870418,0.465875611927934,1.60799966580508,1.38639836510282,11.1274509803922,0.717307074971611,0.686274509803922,0.985294117647059,204
"UM-DeepOutbreak",1.30137330372736,1.0602924467979,15.300994337589,0.541461800896654,1.54126323733474,1.27480161156062,11.4524839608199,0.658053676739793,0.915064102564103,1,624
"UMass-AR2",0.777988619731861,0.84678447793165,9.45477458532034,0.438820459185176,1.67227753742316,1.33152572488584,12.8214880793486,0.679674891157802,0.754807692307692,0.993269230769231,1040
"UMass-flusion",0.316030105400655,0.529669006415195,3.94871732911043,0.282281713549246,0.744304622679602,0.836149625252331,5.9110706216662,0.442226669170492,0.483653846153846,0.945192307692308,1040
"UMass-trends_ensemble",0.417770309230789,0.671506297832662,5.19336642976589,0.359511680278142,0.973099883741897,1.01626478298377,7.69423076923077,0.536374135264725,0.514423076923077,0.858653846153846,1040
"UNC_IDD-InfluPaint",0.689605177993888,0.910899084741607,8.38577193893965,0.475482376249987,1.55020357585616,1.38632111430406,12.0245847471262,0.72160612641445,0.629411764705882,0.898039215686275,1020
"UVAFluX-Ensemble",0.717601179923348,0.891831494041378,8.76727299331104,0.466655312610645,1.67735694068135,1.35950586450785,13.0586538461538,0.702008272748112,0.557692307692308,0.901923076923077,1040
"UVAFluX-FS_OptimWISE",0.342592210318985,0.532670096811958,4.23887959866221,0.282005638593733,0.828903499561921,0.842599782475103,6.51442307692308,0.438933351527383,0.566346153846154,0.945192307692308,1040
"VTSanghani-PRIME",0.407152356152129,0.68444220315935,4.82926176208084,0.366453007733624,0.816776184342215,0.911300827473686,6.11436950146628,0.483397468940147,0.74633431085044,0.878299120234604,682
